timestamp;direction;message_id;message_name;signal_name;raw;physical;selected
2026-05-13 13:08:14.722;TX;70;VCU_MCU01;Checksum_046;0;0;1
2026-05-13 13:08:14.723;TX;71;VCU_MCU02;VCU_MinTorqueLimit;1013;-9.99999;1
2026-05-13 13:08:14.726;TX;71;VCU_MCU02;VCU_MaxTorqueGradient;125;4000;1
2026-05-13 13:08:14.727;TX;71;VCU_MCU02;VCU_MaxTorqueLimit;1033;10;1
2026-05-13 13:08:14.728;TX;71;VCU_MCU02;VCU_TrqThresholdDampgCtl;0;0;1
2026-05-13 13:08:14.729;TX;71;VCU_MCU02;MessageCounter_047;4;4;1
2026-05-13 13:08:14.730;TX;71;VCU_MCU02;Checksum_047;0;0;1
2026-05-13 13:08:14.730;TX;71;VCU_MCU02;VCU_MaxSpeed;10;1000;1
2026-05-13 13:08:14.731;TX;768;VCU_to_MCU_CurrentCommand;VCU_IdCommand;32000;0;1
2026-05-13 13:08:14.733;TX;768;VCU_to_MCU_CurrentCommand;VCU_IqCommand;32000;0;1
2026-05-13 13:08:14.735;TX;768;VCU_to_MCU_CurrentCommand;VCU_CurrentCommandEnable;0;0;1
2026-05-13 13:08:14.736;TX;768;VCU_to_MCU_CurrentCommand;MessageCounter_300;4;4;1
2026-05-13 13:08:14.737;TX;768;VCU_to_MCU_CurrentCommand;Checksum_300;0;0;1
2026-05-13 13:08:14.744;TX;70;VCU_MCU01;VCU_KL15On;1;1;1
2026-05-13 13:08:14.745;TX;70;VCU_MCU01;VCU_MCUDesiredTorque;1023;1.023e-05;1
2026-05-13 13:08:14.746;TX;70;VCU_MCU01;VCU_MCUSurgeDamperState;2;2;1
2026-05-13 13:08:14.747;TX;70;VCU_MCU01;VCU_BrakepedalStatus;0;0;1
2026-05-13 13:08:14.748;TX;70;VCU_MCU01;VCU_MCURequestedState;1;1;1
2026-05-13 13:08:14.750;TX;70;VCU_MCU01;VCU_TCSActive;0;0;1
2026-05-13 13:08:14.751;TX;70;VCU_MCU01;VCU_ActualGear;4;4;1
2026-05-13 13:08:14.752;TX;70;VCU_MCU01;MessageCounter_046;5;5;1
2026-05-13 13:08:14.753;TX;70;VCU_MCU01;Checksum_046;0;0;1
2026-05-13 13:08:14.754;TX;71;VCU_MCU02;VCU_MinTorqueLimit;1013;-9.99999;1
2026-05-13 13:08:14.754;TX;71;VCU_MCU02;VCU_MaxTorqueGradient;125;4000;1
2026-05-13 13:08:14.755;TX;71;VCU_MCU02;VCU_MaxTorqueLimit;1033;10;1
2026-05-13 13:08:14.756;TX;71;VCU_MCU02;VCU_TrqThresholdDampgCtl;0;0;1
2026-05-13 13:08:14.757;TX;71;VCU_MCU02;MessageCounter_047;5;5;1
2026-05-13 13:08:14.759;TX;71;VCU_MCU02;Checksum_047;0;0;1
2026-05-13 13:08:14.760;TX;71;VCU_MCU02;VCU_MaxSpeed;10;1000;1
2026-05-13 13:08:14.761;TX;768;VCU_to_MCU_CurrentCommand;VCU_IdCommand;32000;0;1
2026-05-13 13:08:14.762;TX;768;VCU_to_MCU_CurrentCommand;VCU_IqCommand;32000;0;1
2026-05-13 13:08:14.763;TX;768;VCU_to_MCU_CurrentCommand;VCU_CurrentCommandEnable;0;0;1
2026-05-13 13:08:14.764;TX;768;VCU_to_MCU_CurrentCommand;MessageCounter_300;5;5;1
2026-05-13 13:08:14.765;TX;768;VCU_to_MCU_CurrentCommand;Checksum_300;0;0;1
2026-05-13 13:08:14.773;TX;70;VCU_MCU01;VCU_KL15On;1;1;1
2026-05-13 13:08:14.775;TX;70;VCU_MCU01;VCU_MCUDesiredTorque;1023;1.023e-05;1
2026-05-13 13:08:14.777;TX;70;VCU_MCU01;VCU_MCUSurgeDamperState;2;2;1
2026-05-13 13:08:14.778;TX;70;VCU_MCU01;VCU_BrakepedalStatus;0;0;1
2026-05-13 13:08:14.779;TX;70;VCU_MCU01;VCU_MCURequestedState;1;1;1
2026-05-13 13:08:14.780;TX;70;VCU_MCU01;VCU_TCSActive;0;0;1
2026-05-13 13:08:14.780;TX;70;VCU_MCU01;VCU_ActualGear;4;4;1
2026-05-13 13:08:14.781;TX;70;VCU_MCU01;MessageCounter_046;6;6;1
2026-05-13 13:08:14.782;TX;70;VCU_MCU01;Checksum_046;0;0;1
2026-05-13 13:08:14.784;TX;71;VCU_MCU02;VCU_MinTorqueLimit;1013;-9.99999;1
2026-05-13 13:08:14.786;TX;71;VCU_MCU02;VCU_MaxTorqueGradient;125;4000;1
2026-05-13 13:08:14.787;TX;71;VCU_MCU02;VCU_MaxTorqueLimit;1033;10;1
2026-05-13 13:08:14.788;TX;71;VCU_MCU02;VCU_TrqThresholdDampgCtl;0;0;1
2026-05-13 13:08:14.788;TX;71;VCU_MCU02;MessageCounter_047;6;6;1
2026-05-13 13:08:14.789;TX;71;VCU_MCU02;Checksum_047;0;0;1
2026-05-13 13:08:14.790;TX;71;VCU_MCU02;VCU_MaxSpeed;10;1000;1
2026-05-13 13:08:14.792;TX;768;VCU_to_MCU_CurrentCommand;VCU_IdCommand;32000;0;1
2026-05-13 13:08:14.794;TX;768;VCU_to_MCU_CurrentCommand;VCU_IqCommand;32000;0;1
2026-05-13 13:08:14.795;TX;768;VCU_to_MCU_CurrentCommand;VCU_CurrentCommandEnable;0;0;1
2026-05-13 13:08:14.796;TX;768;VCU_to_MCU_CurrentCommand;MessageCounter_300;6;6;1
2026-05-13 13:08:14.797;TX;768;VCU_to_MCU_CurrentCommand;Checksum_300;0;0;1
2026-05-13 13:08:14.804;TX;70;VCU_MCU01;VCU_KL15On;1;1;1
2026-05-13 13:08:14.804;TX;70;VCU_MCU01;VCU_MCUDesiredTorque;1023;1.023e-05;1
2026-05-13 13:08:14.805;TX;70;VCU_MCU01;VCU_MCUSurgeDamperState;2;2;1
2026-05-13 13:08:14.806;TX;70;VCU_MCU01;VCU_BrakepedalStatus;0;0;1
2026-05-13 13:08:14.807;TX;70;VCU_MCU01;VCU_MCURequestedState;1;1;1
2026-05-13 13:08:14.809;TX;70;VCU_MCU01;VCU_TCSActive;0;0;1
2026-05-13 13:08:14.810;TX;70;VCU_MCU01;VCU_ActualGear;4;4;1
2026-05-13 13:08:14.811;TX;70;VCU_MCU01;MessageCounter_046;7;7;1
2026-05-13 13:08:14.812;TX;70;VCU_MCU01;Checksum_046;0;0;1
2026-05-13 13:08:14.813;TX;71;VCU_MCU02;VCU_MinTorqueLimit;1013;-9.99999;1
2026-05-13 13:08:14.814;TX;71;VCU_MCU02;VCU_MaxTorqueGradient;125;4000;1
2026-05-13 13:08:14.815;TX;71;VCU_MCU02;VCU_MaxTorqueLimit;1033;10;1
2026-05-13 13:08:14.817;TX;71;VCU_MCU02;VCU_TrqThresholdDampgCtl;0;0;1
2026-05-13 13:08:14.819;TX;71;VCU_MCU02;MessageCounter_047;7;7;1
2026-05-13 13:08:14.820;TX;71;VCU_MCU02;Checksum_047;0;0;1
2026-05-13 13:08:14.821;TX;71;VCU_MCU02;VCU_MaxSpeed;10;1000;1
2026-05-13 13:08:14.821;TX;768;VCU_to_MCU_CurrentCommand;VCU_IdCommand;32000;0;1
2026-05-13 13:08:14.822;TX;768;VCU_to_MCU_CurrentCommand;VCU_IqCommand;32000;0;1
2026-05-13 13:08:14.823;TX;768;VCU_to_MCU_CurrentCommand;VCU_CurrentCommandEnable;0;0;1
2026-05-13 13:08:14.824;TX;768;VCU_to_MCU_CurrentCommand;MessageCounter_300;7;7;1
2026-05-13 13:08:14.826;TX;768;VCU_to_MCU_CurrentCommand;Checksum_300;0;0;1
2026-05-13 13:08:14.835;TX;70;VCU_MCU01;VCU_KL15On;1;1;1
2026-05-13 13:08:14.836;TX;70;VCU_MCU01;VCU_MCUDesiredTorque;1023;1.023e-05;1
2026-05-13 13:08:14.837;TX;70;VCU_MCU01;VCU_MCUSurgeDamperState;2;2;1
2026-05-13 13:08:14.838;TX;70;VCU_MCU01;VCU_BrakepedalStatus;0;0;1
2026-05-13 13:08:14.839;TX;70;VCU_MCU01;VCU_MCURequestedState;1;1;1
2026-05-13 13:08:14.840;TX;70;VCU_MCU01;VCU_TCSActive;0;0;1
2026-05-13 13:08:14.841;TX;70;VCU_MCU01;VCU_ActualGear;4;4;1
2026-05-13 13:08:14.843;TX;70;VCU_MCU01;MessageCounter_046;8;8;1
2026-05-13 13:08:14.844;TX;70;VCU_MCU01;Checksum_046;0;0;1
2026-05-13 13:08:14.845;TX;71;VCU_MCU02;VCU_MinTorqueLimit;1013;-9.99999;1
2026-05-13 13:08:14.846;TX;71;VCU_MCU02;VCU_MaxTorqueGradient;125;4000;1
2026-05-13 13:08:14.847;TX;71;VCU_MCU02;VCU_MaxTorqueLimit;1033;10;1
2026-05-13 13:08:14.847;TX;71;VCU_MCU02;VCU_TrqThresholdDampgCtl;0;0;1
2026-05-13 13:08:14.848;TX;71;VCU_MCU02;MessageCounter_047;8;8;1
2026-05-13 13:08:14.850;TX;71;VCU_MCU02;Checksum_047;0;0;1
2026-05-13 13:08:14.851;TX;71;VCU_MCU02;VCU_MaxSpeed;10;1000;1
2026-05-13 13:08:14.853;TX;768;VCU_to_MCU_CurrentCommand;VCU_IdCommand;32000;0;1
2026-05-13 13:08:14.854;TX;768;VCU_to_MCU_CurrentCommand;VCU_IqCommand;32000;0;1
2026-05-13 13:08:14.856;TX;768;VCU_to_MCU_CurrentCommand;VCU_CurrentCommandEnable;0;0;1
2026-05-13 13:08:14.856;TX;768;VCU_to_MCU_CurrentCommand;MessageCounter_300;8;8;1
2026-05-13 13:08:14.858;TX;768;VCU_to_MCU_CurrentCommand;Checksum_300;0;0;1
2026-05-13 13:08:14.867;TX;70;VCU_MCU01;VCU_KL15On;1;1;1
2026-05-13 13:08:14.869;TX;70;VCU_MCU01;VCU_MCUDesiredTorque;1023;1.023e-05;1
2026-05-13 13:08:14.870;TX;70;VCU_MCU01;VCU_MCUSurgeDamperState;2;2;1
2026-05-13 13:08:14.870;TX;70;VCU_MCU01;VCU_BrakepedalStatus;0;0;1
2026-05-13 13:08:14.871;TX;70;VCU_MCU01;VCU_MCURequestedState;1;1;1
2026-05-13 13:08:14.872;TX;70;VCU_MCU01;VCU_TCSActive;0;0;1
2026-05-13 13:08:14.872;TX;70;VCU_MCU01;VCU_ActualGear;4;4;1
2026-05-13 13:08:14.873;TX;70;VCU_MCU01;MessageCounter_046;9;9;1
2026-05-13 13:08:14.875;TX;70;VCU_MCU01;Checksum_046;0;0;1
2026-05-13 13:08:14.876;TX;71;VCU_MCU02;VCU_MinTorqueLimit;1013;-9.99999;1
2026-05-13 13:08:14.877;TX;71;VCU_MCU02;VCU_MaxTorqueGradient;125;4000;1
2026-05-13 13:08:14.879;TX;71;VCU_MCU02;VCU_MaxTorqueLimit;1033;10;1
2026-05-13 13:08:14.879;TX;71;VCU_MCU02;VCU_TrqThresholdDampgCtl;0;0;1
2026-05-13 13:08:14.880;TX;71;VCU_MCU02;MessageCounter_047;9;9;1
2026-05-13 13:08:14.881;TX;71;VCU_MCU02;Checksum_047;0;0;1
2026-05-13 13:08:14.881;TX;71;VCU_MCU02;VCU_MaxSpeed;10;1000;1
2026-05-13 13:08:14.884;TX;768;VCU_to_MCU_CurrentCommand;VCU_IdCommand;32000;0;1
2026-05-13 13:08:14.886;TX;768;VCU_to_MCU_CurrentCommand;VCU_IqCommand;32000;0;1
2026-05-13 13:08:14.887;TX;768;VCU_to_MCU_CurrentCommand;VCU_CurrentCommandEnable;0;0;1
2026-05-13 13:08:14.887;TX;768;VCU_to_MCU_CurrentCommand;MessageCounter_300;9;9;1
2026-05-13 13:08:14.888;TX;768;VCU_to_MCU_CurrentCommand;Checksum_300;0;0;1
2026-05-13 13:08:14.896;TX;70;VCU_MCU01;VCU_KL15On;1;1;1
2026-05-13 13:08:14.896;TX;70;VCU_MCU01;VCU_MCUDesiredTorque;1023;1.023e-05;1
2026-05-13 13:08:14.897;TX;70;VCU_MCU01;VCU_MCUSurgeDamperState;2;2;1
2026-05-13 13:08:14.898;TX;70;VCU_MCU01;VCU_BrakepedalStatus;0;0;1
2026-05-13 13:08:14.900;TX;70;VCU_MCU01;VCU_MCURequestedState;1;1;1
2026-05-13 13:08:14.902;TX;70;VCU_MCU01;VCU_TCSActive;0;0;1
2026-05-13 13:08:14.903;TX;70;VCU_MCU01;VCU_ActualGear;4;4;1
2026-05-13 13:08:14.903;TX;70;VCU_MCU01;MessageCounter_046;10;10;1
2026-05-13 13:08:14.904;TX;70;VCU_MCU01;Checksum_046;0;0;1
2026-05-13 13:08:14.905;TX;71;VCU_MCU02;VCU_MinTorqueLimit;1013;-9.99999;1
2026-05-13 13:08:14.906;TX;71;VCU_MCU02;VCU_MaxTorqueGradient;125;4000;1
2026-05-13 13:08:14.908;TX;71;VCU_MCU02;VCU_MaxTorqueLimit;1033;10;1
2026-05-13 13:08:14.911;TX;71;VCU_MCU02;VCU_TrqThresholdDampgCtl;0;0;1
2026-05-13 13:08:14.911;TX;71;VCU_MCU02;MessageCounter_047;10;10;1
2026-05-13 13:08:14.912;TX;71;VCU_MCU02;Checksum_047;0;0;1
2026-05-13 13:08:14.914;TX;71;VCU_MCU02;VCU_MaxSpeed;10;1000;1
2026-05-13 13:08:14.915;TX;768;VCU_to_MCU_CurrentCommand;VCU_IdCommand;32000;0;1
2026-05-13 13:08:14.918;TX;768;VCU_to_MCU_CurrentCommand;VCU_IqCommand;32000;0;1
2026-05-13 13:08:14.920;TX;768;VCU_to_MCU_CurrentCommand;VCU_CurrentCommandEnable;0;0;1
2026-05-13 13:08:14.922;TX;768;VCU_to_MCU_CurrentCommand;MessageCounter_300;10;10;1
2026-05-13 13:08:14.935;TX;768;VCU_to_MCU_CurrentCommand;Checksum_300;0;0;1
2026-05-13 13:08:14.968;TX;70;VCU_MCU01;VCU_KL15On;1;1;1
2026-05-13 13:08:14.971;TX;70;VCU_MCU01;VCU_MCUDesiredTorque;1023;1.023e-05;1
2026-05-13 13:08:14.990;TX;70;VCU_MCU01;VCU_MCUSurgeDamperState;2;2;1
2026-05-13 13:08:14.994;TX;70;VCU_MCU01;VCU_BrakepedalStatus;0;0;1
2026-05-13 13:08:15.003;TX;70;VCU_MCU01;VCU_MCURequestedState;1;1;1
2026-05-13 13:08:15.007;TX;70;VCU_MCU01;VCU_TCSActive;0;0;1
2026-05-13 13:08:15.009;TX;70;VCU_MCU01;VCU_ActualGear;4;4;1
2026-05-13 13:08:15.011;TX;70;VCU_MCU01;MessageCounter_046;11;11;1
2026-05-13 13:08:15.014;TX;70;VCU_MCU01;Checksum_046;0;0;1
2026-05-13 13:08:15.016;TX;71;VCU_MCU02;VCU_MinTorqueLimit;1013;-9.99999;1
2026-05-13 13:08:15.020;TX;71;VCU_MCU02;VCU_MaxTorqueGradient;125;4000;1
2026-05-13 13:08:15.022;TX;71;VCU_MCU02;VCU_MaxTorqueLimit;1033;10;1
2026-05-13 13:08:15.024;TX;71;VCU_MCU02;VCU_TrqThresholdDampgCtl;0;0;1
2026-05-13 13:08:15.026;TX;71;VCU_MCU02;MessageCounter_047;11;11;1
2026-05-13 13:08:15.027;TX;71;VCU_MCU02;Checksum_047;0;0;1
2026-05-13 13:08:15.029;TX;71;VCU_MCU02;VCU_MaxSpeed;10;1000;1
2026-05-13 13:08:15.030;TX;768;VCU_to_MCU_CurrentCommand;VCU_IdCommand;32000;0;1
2026-05-13 13:08:15.032;TX;768;VCU_to_MCU_CurrentCommand;VCU_IqCommand;32000;0;1
2026-05-13 13:08:15.034;TX;768;VCU_to_MCU_CurrentCommand;VCU_CurrentCommandEnable;0;0;1
2026-05-13 13:08:15.036;TX;768;VCU_to_MCU_CurrentCommand;MessageCounter_300;11;11;1
